Order_ID,Customer_ID,Customer_Name,Gender,Age,Platform,Order_Date,Delivery_Date,State,City,Category,Product_ID,Product_Name,Brand,Quantity,Cost_Price,Selling_Price,Discount_%,Sales,Profit,Payment_Method,Delivery_Status,Customer_Rating,Warehouse,Salesperson
ORD100104,CUST10104,Kimberly Palmer,Male,20,Amazon,2024-11-21,2025-11-19,Maharashtra,Pune,Home,P9594,Pressure Cooker,Prestige,4,29747,36438.06,20,116601.79,26764.24,Credit Card,Delivered,5.0,Pune Hub,Stephen Mullins
ORD100105,CUST10105,Brenda Cochran,Female,49,Flipkart,2026-06-07,2025-11-02,Maharashtra,Pune,Electronics,P3698,iPhone 15,Apple,5,10653,14299.33,0,71496.65,18231.65,UPI,Cancelled,1.0,Pune Hub,Jacob Oneal
ORD100106,CUST10106,Andrew Shaffer,Female,49,Flipkart,2026-01-07,2026-03-15,Karnataka,Bengaluru,Electronics,P8084,iPhone 15,Apple,5,7912,11336.34,20,45345.36,17121.7,Credit Card,Delivered,5.0,Bengaluru Hub,Keith Hawkins
ORD100107,CUST10107,Gregory Henry,Female,36,Amazon,2025-11-11,2025-01-21,Maharashtra,Pune,Home,P1287,Pressure Cooker,Prestige,4,29155,40652.19,20,130087.01,45988.76,UPI,Returned,1.0,Pune Hub,Richard Harrison
ORD100108,CUST10108,Lisa Johnson,Female,36,Flipkart,2025-10-30,2025-08-04,Tamil Nadu,Chennai,Home,P2503,Pressure Cooker,Prestige,4,6418,7477.88,20,23929.22,4239.52,Debit Card,Cancelled,4.0,Chennai Hub,Taylor Williams
ORD100109,CUST10109,Darrell Carrillo,Male,24,Amazon,2025-10-06,2026-04-13,Tamil Nadu,Chennai,Electronics,P7935,Galaxy S24,Samsung,1,4701,6208.34,15,5277.09,1507.34,Credit Card,Delivered,5.0,Chennai Hub,Miranda Williams
ORD100110,CUST10110,Susan Dominguez,Male,57,Amazon,2024-12-09,2025-05-02,Maharashtra,Pune,Fashion,P7272,Air Max Shoes,Nike,4,1786,2569.09,0,10276.36,3132.36,Debit Card,Delivered,4.0,Pune Hub,Daniel Crawford
ORD100111,CUST10111,Samantha Mckay,Male,20,Flipkart,2025-08-28,2025-05-19,Telangana,Hyderabad,Electronics,P2391,iPhone 15,Apple,3,7223,8676.05,10,23425.33,4359.15,Credit Card,Cancelled,4.0,Hyderabad Hub,Meagan Nichols
ORD100112,CUST10112,John Jones,Female,37,Amazon,2025-04-13,2025-09-08,Tamil Nadu,Chennai,Electronics,P2454,Galaxy S24,Samsung,1,5934,7826.65,5,7435.32,1892.65,UPI,Returned,3.0,Chennai Hub,Susan Baxter
ORD100113,CUST10113,Anthony Rich,Female,20,Amazon,2026-03-25,2024-08-23,Telangana,Hyderabad,Grocery,P7382,Sunflower Oil,Fortune,2,8191,10201.24,20,16321.98,4020.48,Debit Card,In Transit,2.0,Hyderabad Hub,Travis Mack
ORD100114,CUST10114,Kyle Hanson,Male,18,Flipkart,2024-08-27,2025-07-06,Telangana,Hyderabad,Home,P9774,,Prestige,4,13874,15434.55,10,55564.38,6242.2,Credit Card,In Transit,3.0,Hyderabad Hub,Monica Frederick MD
ORD100115,CUST10115,Mary Allen,Female,30,Flipkart,2026-03-22,2024-09-25,Karnataka,Bengaluru,Beauty,P3988,Face Wash,Loreal,3,26179,32962.95,10,88999.96,20351.85,COD,Delivered,4.0,Bengaluru Hub,James Williams
ORD100116,CUST10116,Cynthia Smith,Male,52,Amazon,2025-05-23,2026-05-25,Maharashtra,Pune,Electronics,P5845,Galaxy S24,Samsung,5,27891,41038.82,10,184674.69,65739.1,COD,In Transit,5.0,Pune Hub,Alfred Buchanan
ORD100117,CUST10117,Kimberly Gibson,Female,26,Flipkart,2025-10-30,2025-11-29,Tamil Nadu,Chennai,Fashion,P3569,Air Max Shoes,Nike,5,12117,15843.51,20,63374.04,18632.55,Debit Card,In Transit,5.0,Chennai Hub,Craig Long
ORD100118,CUST10118,Peter Summers,Male,29,Flipkart,2024-08-09,2026-03-20,Delhi,New Delhi,Beauty,P3134,Face Wash,Loreal,1,23706,29450.29,0,29450.29,5744.29,Debit Card,Returned,1.0,New Delhi Hub,Kelly Mosley
ORD100119,CUST10119,Kevin Snyder,Male,48,Amazon,2026-01-16,2026-02-24,Karnataka,Bengaluru,Beauty,P8674,Face Wash,Loreal,5,28159,41918.15,5,199111.21,68795.75,UPI,In Transit,3.0,Bengaluru Hub,Vicki Brown
ORD100120,CUST10120,Michael Jensen,Male,19,Flipkart,2025-03-06,2025-06-19,Delhi,New Delhi,Home,P9806,Pressure Cooker,Prestige,2,14880,22161.45,5,42106.75,14562.9,UPI,Returned,1.0,New Delhi Hub,Nicole Mccann
ORD100121,CUST10121,Kathryn Cox,Female,19,Flipkart,2025-06-22,2024-08-16,Karnataka,Bengaluru,Fashion,P7952,Air Max Shoes,Nike,1,11729,17452.29,10,15707.06,5723.29,COD,Delivered,1.0,Bengaluru Hub,Steven Murray
ORD100122,CUST10122,Andrew Holland,Male,29,Flipkart,2026-02-16,2024-08-10,Tamil Nadu,Chennai,Electronics,P7156,iPhone 15,Apple,3,25198,33188.73,15,84631.26,23972.19,Credit Card,Returned,4.0,Chennai Hub,Ryan Boyle
ORD100123,CUST10123,Emily Pope,Male,23,Amazon,2025-09-03,2026-01-22,Telangana,Hyderabad,Home,P6362,Pressure Cooker,Prestige,2,23524,26090.42,0,52180.84,5132.84,Credit Card,Returned,3.0,Hyderabad Hub,Richard Castro
ORD100124,CUST10124,Tyrone Mckay,Female,22,Amazon,2025-10-18,2024-09-18,Tamil Nadu,Chennai,Electronics,P6110,iPhone 15,Apple,3,19984,24049.15,5,68540.08,12195.45,COD,Cancelled,5.0,Chennai Hub,Roy Brown
ORD100125,CUST10125,Brandon Cooley,Male,51,Flipkart,2024-09-24,2025-08-15,Telangana,Hyderabad,Fashion,P8028,Air Max Shoes,Nike,3,26019,37572.64,20,90174.34,34660.92,COD,Delivered,3.0,Hyderabad Hub,John Scott
ORD100126,CUST10126,James Kidd,Female,55,Flipkart,2024-08-06,2025-01-11,Maharashtra,Mumbai,Home,P8736,Pressure Cooker,Prestige,3,29219,32815.98,5,93525.54,10790.94,Debit Card,Cancelled,5.0,Mumbai Hub,Kelsey Richardson
ORD100127,CUST10127,Rebecca King,Male,36,Amazon,2024-12-05,2024-07-26,Delhi,New Delhi,Electronics,P1484,iPhone 15,Apple,4,13349,17781.19,15,60456.05,17728.76,COD,In Transit,2.0,New Delhi Hub,Sharon Daniels
ORD100128,CUST10128,Chelsea Jones,Female,25,Flipkart,2024-08-07,2025-07-26,Maharashtra,Mumbai,Grocery,P1082,Sunflower Oil,Fortune,2,10878,13744.18,0,27488.36,5732.36,Credit Card,Cancelled,4.0,Mumbai Hub,John Jones
ORD100129,CUST10129,Mary Nelson,Male,32,Amazon,2025-01-11,2025-12-20,Delhi,New Delhi,Electronics,P4486,,Samsung,1,5877,7439.0,5,7067.05,1562.0,COD,In Transit,2.0,New Delhi Hub,Jeffrey Hodges
ORD100130,CUST10130,Cole Rodriguez,Female,30,Amazon,2025-12-23,2025-11-05,Tamil Nadu,Chennai,Grocery,P7375,Sunflower Oil,Fortune,5,17429,21115.22,20,84460.88,18431.1,Debit Card,Cancelled,4.0,Chennai Hub,Richard Mason
ORD100131,CUST10131,Christopher May,Male,42,Amazon,2025-08-07,2024-10-03,Delhi,New Delhi,Electronics,P6513,iPhone 15,Apple,5,12576,13959.98,15,59329.91,6919.9,COD,Delivered,3.0,New Delhi Hub,Jennifer Hansen
ORD100132,CUST10132,Melissa Juarez,Male,49,Flipkart,2026-01-04,2024-09-24,Maharashtra,Pune,Home,P8884,Pressure Cooker,Prestige,1,6157,8892.67,20,7114.14,2735.67,COD,Cancelled,2.0,Pune Hub,Robert Castillo
ORD100133,CUST10133,Tina Mueller,Male,50,Flipkart,2024-09-21,2025-06-29,Maharashtra,Mumbai,Fashion,P7369,Air Max Shoes,Nike,1,25544,36467.4,0,36467.4,10923.4,Credit Card,In Transit,4.0,Mumbai Hub,Cynthia Dawson
ORD100134,CUST10134,Douglas Caldwell,Female,39,Flipkart,2026-03-15,2026-03-31,Tamil Nadu,Chennai,Home,P2656,Pressure Cooker,Prestige,1,22035,28460.75,20,22768.6,6425.75,COD,In Transit,3.0,Chennai Hub,Lisa Cox
ORD100135,CUST10135,Corey Gomez,Female,22,Flipkart,2025-03-26,2025-01-13,Maharashtra,Mumbai,Beauty,P9479,Face Wash,Loreal,3,14869,19124.89,0,57374.67,12767.67,Credit Card,Delivered,3.0,Mumbai Hub,Jeffrey Long
ORD100136,CUST10136,Calvin Holt,Female,60,Amazon,2025-03-07,2025-01-01,Delhi,New Delhi,Beauty,P1722,Face Wash,Loreal,3,6839,9169.26,20,22006.22,6990.78,Debit Card,Cancelled,2.0,New Delhi Hub,Catherine Sparks
ORD100137,CUST10137,Linda Adkins,Male,33,Amazon,2026-05-13,2024-10-11,Tamil Nadu,Chennai,Beauty,P4859,Face Wash,Loreal,4,15832,19711.64,20,63077.25,15518.56,UPI,Returned,1.0,Chennai Hub,George Morales
ORD100138,CUST10138,Jose Brown,Female,53,Amazon,2024-07-21,2024-10-08,Delhi,New Delhi,Beauty,P4983,Face Wash,Loreal,4,27508,40398.1,10,145433.16,51560.4,COD,Returned,2.0,New Delhi Hub,Michael Harvey
ORD100139,CUST10139,Robert Velasquez DDS,Female,60,Flipkart,2025-07-17,2025-02-11,Delhi,New Delhi,Electronics,P8232,iPhone 15,Apple,3,25438,36129.31,0,108387.93,32073.93,UPI,Returned,4.0,New Delhi Hub,Andrea Frazier
ORD100140,CUST10140,Tracy Carroll,Female,43,Flipkart,2025-01-16,2026-06-12,Maharashtra,Mumbai,Home,P5730,Pressure Cooker,Prestige,5,12769,15971.95,5,75866.76,16014.75,UPI,Cancelled,2.0,Mumbai Hub,Erik Smith
ORD100141,CUST10141,Karen Nelson,Male,26,Flipkart,2025-06-20,2026-04-23,Telangana,Hyderabad,Home,P6061,Pressure Cooker,Prestige,4,13441,16025.0,5,60895.0,10336.0,Debit Card,In Transit,3.0,Hyderabad Hub,Mario Tran
ORD100142,CUST10142,Ryan Jones,Female,47,Flipkart,2026-04-11,2024-11-08,Delhi,New Delhi,Beauty,P9238,Face Wash,Loreal,1,12628,15201.24,5,14441.18,2573.24,Credit Card,In Transit,2.0,New Delhi Hub,Derek Williams
ORD100143,CUST10143,Aaron Hicks,Female,53,Amazon,2026-05-05,2025-08-06,Delhi,New Delhi,Grocery,P6454,Sunflower Oil,Fortune,5,13062,14841.73,15,63077.35,8898.65,Credit Card,Delivered,2.0,New Delhi Hub,Troy Herman
ORD100144,CUST10144,Lori Scott DDS,Female,29,Amazon,2025-12-03,2025-12-07,Delhi,New Delhi,Home,P5431,Pressure Cooker,Prestige,4,15401,19424.85,20,62159.52,16095.4,COD,Returned,2.0,New Delhi Hub,Michele Martinez
ORD100145,CUST10145,Danielle Evans,Female,42,Amazon,2024-10-24,2024-11-03,Tamil Nadu,Chennai,Electronics,P8331,Galaxy S24,Samsung,3,13172,15899.89,15,40544.72,8183.67,UPI,In Transit,1.0,Chennai Hub,Lance Grant
ORD100146,CUST10146,Richard Hernandez,Male,22,Amazon,2024-11-11,2026-06-08,Karnataka,Bengaluru,Home,P7000,Pressure Cooker,Prestige,4,21620,25319.01,5,96212.24,14796.04,Credit Card,In Transit,5.0,Bengaluru Hub,Rebecca Patterson
ORD100147,CUST10147,Bonnie Reynolds,Male,23,Amazon,2024-10-18,2026-01-20,Karnataka,Bengaluru,Electronics,P2053,Galaxy S24,Samsung,5,5169,6071.04,0,30355.2,4510.2,UPI,Returned,4.0,Bengaluru Hub,Charles Underwood
ORD100148,CUST10148,Dr. Elizabeth Wright,Male,20,Amazon,2025-01-31,2026-04-24,Tamil Nadu,Chennai,Electronics,P8956,iPhone 15,Apple,1,19883,23698.41,15,20143.65,3815.41,Debit Card,Cancelled,1.0,Chennai Hub,Leroy Fernandez
ORD100149,CUST10149,Bruce Sanders,Male,58,Flipkart,2025-04-12,2024-10-08,Maharashtra,Pune,Grocery,P7905,Sunflower Oil,Fortune,2,4611,6496.11,15,11043.39,3770.22,Credit Card,In Transit,2.0,Pune Hub,Christina Hanna
ORD100150,CUST10150,Bryan Young,Male,19,Flipkart,2025-06-19,2025-10-31,Maharashtra,Pune,Electronics,P3846,iPhone 15,Apple,5,5552,6804.77,5,32322.66,6263.85,COD,Cancelled,4.0,Pune Hub,Stephanie Roberts
ORD100151,CUST10151,Alexis Oconnell,Female,49,Amazon,2026-06-06,2026-01-30,Tamil Nadu,Chennai,Beauty,P1924,Face Wash,Loreal,3,27394,40280.5,15,102715.27,38659.5,Debit Card,In Transit,3.0,Chennai Hub,Kimberly Hernandez
ORD100152,CUST10152,Benjamin Hogan,Male,21,Amazon,2025-10-09,2024-10-10,Maharashtra,Pune,Home,P6960,Pressure Cooker,Prestige,2,16244,24108.99,5,45807.08,15729.98,Debit Card,Delivered,5.0,Pune Hub,Erik Rojas
ORD100153,CUST10153,Evan Oconnor,Male,18,Flipkart,2025-03-30,2024-10-30,Tamil Nadu,Chennai,Electronics,P2179,Galaxy S24,Samsung,4,21807,27510.05,15,93534.17,22812.2,Credit Card,Returned,2.0,Chennai Hub,Alexa Garcia
ORD100154,CUST10154,Michael Taylor,Male,22,Amazon,2025-09-23,2026-06-01,Telangana,Hyderabad,Beauty,P4152,Face Wash,Loreal,2,12090,16586.75,5,31514.82,8993.5,Credit Card,Delivered,,Hyderabad Hub,Amy Howard
ORD100155,CUST10155,Kurt Obrien,Male,49,Amazon,2024-10-02,2026-02-17,Tamil Nadu,Chennai,Fashion,P8714,Air Max Shoes,Nike,5,18135,24057.99,10,108260.96,29614.95,Debit Card,In Transit,5.0,Chennai Hub,Chad Hardin
ORD100156,CUST10156,Nicole Bennett,Male,39,Amazon,2025-10-05,2025-07-06,Karnataka,Bengaluru,Grocery,P4440,Sunflower Oil,Fortune,3,25779,35635.11,5,101560.06,29568.33,Debit Card,Cancelled,2.0,Bengaluru Hub,Diane Valencia
ORD100157,CUST10157,Michael Webb,Female,51,Flipkart,2026-05-17,2026-06-21,Maharashtra,Mumbai,Electronics,P1569,iPhone 15,Apple,1,9434,13676.34,10,12308.71,4242.34,COD,Cancelled,5.0,Mumbai Hub,Sara Bond
ORD100158,CUST10158,Monica Little,Female,55,Amazon,2026-03-15,2025-10-21,Karnataka,Bengaluru,Home,P4751,Pressure Cooker,Prestige,5,486,568.66,15,2416.8,413.3,UPI,Delivered,3.0,Bengaluru Hub,Mr. Louis Schneider II
ORD100159,CUST10159,Anthony Suarez,Male,44,Flipkart,2026-04-27,2025-01-20,Telangana,Hyderabad,Fashion,P3748,Air Max Shoes,Nike,3,4512,6474.74,20,15539.38,5888.22,COD,Delivered,3.0,Hyderabad Hub,Stacy Sherman MD
ORD100160,CUST10160,Robin Dunn,Male,39,Amazon,2025-07-05,2024-08-08,Karnataka,Bengaluru,Fashion,P2069,Air Max Shoes,Nike,3,22974,28493.82,5,81207.39,16559.46,Debit Card,In Transit,1.0,Bengaluru Hub,Jesse Armstrong
ORD100161,CUST10161,Katie Young,Male,31,Amazon,2024-07-24,2026-03-10,Karnataka,Bengaluru,Grocery,P5712,Sunflower Oil,Fortune,3,10196,14099.82,0,42299.46,11711.46,UPI,Cancelled,5.0,Bengaluru Hub,Heather Proctor
ORD100162,CUST10162,Michelle Mendez,Male,58,Flipkart,2026-06-19,2025-05-05,Tamil Nadu,Chennai,Electronics,P7422,iPhone 15,Apple,4,21728,31491.31,15,107070.45,39053.24,Credit Card,Delivered,2.0,Chennai Hub,Amanda Griffin
ORD100163,CUST10163,Stacy Richardson,Female,36,Flipkart,2024-07-05,2025-08-06,Maharashtra,Pune,Electronics,P7601,iPhone 15,Apple,4,19447,28316.53,0,113266.12,35478.12,Credit Card,Returned,5.0,Pune Hub,Matthew Martinez
ORD100164,CUST10164,Melissa Webster,Male,39,Amazon,2025-05-20,2026-06-14,Karnataka,Bengaluru,Fashion,P7335,Air Max Shoes,Nike,1,15996,20019.27,0,20019.27,4023.27,UPI,Cancelled,2.0,Bengaluru Hub,Rebecca Ball
ORD100165,CUST10165,Cheryl Gray PhD,Female,38,Flipkart,2025-01-23,2025-01-05,Maharashtra,Mumbai,Electronics,P3317,Galaxy S24,Samsung,5,26191,28849.4,5,137034.65,13292.0,Debit Card,Returned,2.0,Mumbai Hub,Deborah Owens
ORD100166,CUST10166,Sarah Johnson,Male,55,Flipkart,2025-01-06,2024-10-17,Telangana,Hyderabad,Grocery,P9853,Sunflower Oil,Fortune,4,25936,33700.68,15,114582.31,31058.72,COD,Delivered,2.0,Hyderabad Hub,Belinda Robles
ORD100167,CUST10167,Amanda Allison,Male,53,Amazon,2026-02-18,2026-06-17,Tamil Nadu,Chennai,Fashion,P7857,Air Max Shoes,Nike,4,25355,32708.92,15,111210.33,29415.68,Debit Card,Cancelled,2.0,Chennai Hub,Megan Walker
ORD100168,CUST10168,Sharon Mendoza,Female,40,Amazon,2026-03-22,2025-03-07,maharashtra,Bengaluru,electronics,P6385,iPhone 15,Apple,1,26019,37585.39,5,35706.12,11566.39,COD,Delivered,2.0,Bengaluru Hub,Kathleen Perez
ORD100169,CUST10169,Donald Walters,Male,18,Flipkart,2026-05-22,2025-07-28,Delhi,New Delhi,Home,P2858,Pressure Cooker,Prestige,5,23368,26825.54,10,120714.93,17287.7,Credit Card,In Transit,5.0,New Delhi Hub,Robert Hubbard
ORD100170,CUST10170,Tina Perez,Female,49,Flipkart,2025-08-01,2025-05-02,Tamil Nadu,Chennai,Electronics,P3835,Galaxy S24,Samsung,1,29422,38125.76,5,36219.47,8703.76,Debit Card,Returned,5.0,Chennai Hub,Daniel Cox
ORD100171,CUST10171,Christopher Parker,Female,43,Amazon,2024-11-29,2024-12-11,Karnataka,Bengaluru,Electronics,P3569,Galaxy S24,Samsung,5,22236,26477.94,15,112531.24,21209.7,COD,Delivered,2.0,Bengaluru Hub,Scott Pittman
ORD100172,CUST10172,Bradley Bridges,Male,23,Flipkart,2025-03-28,2025-01-22,Tamil Nadu,Chennai,Grocery,P7363,Sunflower Oil,Fortune,3,24160,34513.26,10,93185.8,31059.78,Credit Card,Cancelled,5.0,Chennai Hub,Samantha Taylor
ORD100173,CUST10173,Suzanne Soto,Male,37,Amazon,2025-02-08,2025-11-13,Karnataka,Bengaluru,Electronics,P2564,Galaxy S24,Samsung,1,17043,23952.38,0,23952.38,6909.38,COD,Delivered,2.0,Bengaluru Hub,Angela Goodman
ORD100174,CUST10174,Joseph Nelson,Male,27,Amazon,2025-07-30,2024-06-25,Maharashtra,Pune,Fashion,P5127,Air Max Shoes,Nike,2,4757,6112.96,20,9780.74,2711.92,Credit Card,In Transit,4.0,Pune Hub,Jared Warner
ORD100175,CUST10175,Ryan Nguyen,Male,51,Flipkart,2025-06-27,2024-09-07,Tamil Nadu,Chennai,Electronics,P9825,iPhone 15,Apple,1,6258,8727.4,20,6981.92,2469.4,UPI,Returned,1.0,Chennai Hub,Thomas Woods
ORD100176,CUST10176,Erin Miller,Male,37,Amazon,2026-01-26,2026-04-16,Telangana,Hyderabad,Electronics,P1774,Galaxy S24,Samsung,1,15435,17888.66,0,17888.66,2453.66,Debit Card,In Transit,1.0,Hyderabad Hub,Miss Christine Clark DVM
ORD100177,CUST10177,Richard Ramirez,Female,28,Flipkart,2025-10-18,2026-02-10,Karnataka,Bengaluru,Electronics,P2107,Galaxy S24,Samsung,3,8049,10392.15,0,31176.45,7029.45,COD,Delivered,2.0,Bengaluru Hub,Tracy Ballard
ORD100178,CUST10178,Robert Williams,Female,32,Flipkart,2026-04-27,2025-01-25,Delhi,New Delhi,Home,P6563,Pressure Cooker,Prestige,3,12671,14758.74,0,44276.22,6263.22,COD,Delivered,3.0,New Delhi Hub,David Wall
ORD100179,CUST10179,Ashley Caldwell,Female,29,Flipkart,2025-01-22,2025-11-29,Tamil Nadu,Chennai,Electronics,P4473,Galaxy S24,Samsung,4,2485,2925.45,0,11701.8,1761.8,Debit Card,In Transit,4.0,Chennai Hub,Jessica Burton
ORD100180,CUST10180,Jennifer Taylor,Female,45,Flipkart,2024-07-25,2025-05-01,Maharashtra,Mumbai,Home,P3558,Pressure Cooker,Prestige,2,1818,2360.65,5,4485.23,1085.3,COD,Delivered,2.0,Mumbai Hub,Melissa Pitts
ORD100181,CUST10181,Karen Moore,Male,35,Flipkart,2025-04-22,2025-11-13,Delhi,New Delhi,Home,P7712,Pressure Cooker,Prestige,3,26588,33976.12,10,91735.52,22164.36,Debit Card,Cancelled,5.0,New Delhi Hub,Eugene Ochoa
ORD100182,CUST10182,Katherine Morgan,Female,39,Amazon,2026-04-12,2026-03-27,Karnataka,Bengaluru,Grocery,P6891,Sunflower Oil,Fortune,4,5428,6021.62,0,24086.48,2374.48,COD,Delivered,4.0,Bengaluru Hub,Timothy Zhang
ORD100183,CUST10183,Charles Pratt,Female,57,Amazon,2024-08-25,2025-12-12,Delhi,New Delhi,Fashion,P7614,Air Max Shoes,Nike,4,8531,11361.46,15,38628.96,11321.84,COD,Returned,5.0,New Delhi Hub,David Suarez
ORD100184,CUST10184,Bradley Davis,Female,28,Flipkart,2026-06-20,2024-10-31,Tamil Nadu,Chennai,Fashion,P8976,Air Max Shoes,Nike,1,8387,11105.08,5,10549.83,2718.08,Credit Card,Cancelled,2.0,Chennai Hub,Lisa Cooper
ORD100185,CUST10185,Robin Jackson,Male,58,Amazon,2024-10-03,2025-09-30,Tamil Nadu,Chennai,Grocery,P3146,Sunflower Oil,Fortune,3,21274,27353.13,15,69750.48,18237.39,Credit Card,Returned,2.0,Chennai Hub,Michael Perkins
ORD100186,CUST10186,Victoria Yang,Male,48,Amazon,2025-09-05,2026-03-22,Maharashtra,Pune,Electronics,P4332,iPhone 15,Apple,4,18764,24649.61,0,98598.44,23542.44,UPI,Cancelled,2.0,Pune Hub,Joshua Young
ORD100187,CUST10187,Shannon Wilson,Female,40,Amazon,2025-10-06,2026-02-16,Delhi,New Delhi,Electronics,P4461,Galaxy S24,Samsung,5,5245,6214.92,20,24859.68,4849.6,Debit Card,In Transit,5.0,New Delhi Hub,Ricky Richard
ORD100188,CUST10188,Garrett Robinson,Female,52,Flipkart,2025-08-06,2025-12-27,maharashtra,Chennai,Home,P1324,Pressure Cooker,Prestige,4,25218,30756.26,5,116873.79,22153.04,Debit Card,Cancelled,5.0,Chennai Hub,Michael Castaneda
ORD100189,CUST10189,Sarah Grant,Male,48,Flipkart,2025-10-01,2026-03-20,Telangana,Hyderabad,Electronics,P8516,Galaxy S24,Samsung,2,13915,19774.13,5,37570.85,11718.26,Credit Card,Returned,1.0,Hyderabad Hub,Tina Barber
ORD100190,CUST10190,Bailey Gomez,Female,34,Amazon,2026-02-22,2025-09-14,Telangana,Hyderabad,Electronics,P1987,Galaxy S24,Samsung,5,21357,25498.7,15,108369.47,20708.5,Credit Card,Delivered,1.0,Hyderabad Hub,Corey Martinez
ORD100191,CUST10191,Mason Carr,Female,56,Amazon,2025-05-12,2024-11-15,Karnataka,Bengaluru,Home,P2556,,Prestige,3,20683,24955.6,20,59893.44,12817.8,Credit Card,Cancelled,4.0,Bengaluru Hub,Teresa Church
ORD100192,CUST10192,Robin Bell,Female,60,Amazon,2024-08-01,2024-09-22,Telangana,Hyderabad,Grocery,P1038,Sunflower Oil,Fortune,5,2520,3443.72,20,13774.88,4618.6,Credit Card,In Transit,4.0,Hyderabad Hub,Jeremy Brown
ORD100193,CUST10193,Eric Wolfe,Male,27,Flipkart,2025-08-31,2024-12-06,Delhi,New Delhi,Electronics,P4217,iPhone 15,Apple,1,17773,26292.85,10,23663.56,8519.85,UPI,Returned,2.0,New Delhi Hub,Jane Baker
ORD100194,CUST10194,Elizabeth King,Female,31,Amazon,2025-04-15,2024-10-02,Delhi,New Delhi,Electronics,P2324,Galaxy S24,Samsung,5,16730,23975.37,15,101895.32,36226.85,COD,Delivered,,New Delhi Hub,Wendy Shaw
ORD100195,CUST10195,Allen Schwartz,Male,45,Amazon,2025-02-05,2025-07-01,Maharashtra,Pune,Fashion,P5750,Air Max Shoes,Nike,5,9307,10452.01,15,44421.04,5725.05,COD,Cancelled,5.0,Pune Hub,Cody Kennedy
ORD100196,CUST10196,Christine Richardson,Male,34,Flipkart,2025-07-21,2025-09-13,Telangana,Hyderabad,Electronics,P2021,Galaxy S24,Samsung,5,24172,36081.84,15,153347.82,59549.2,COD,Cancelled,5.0,Hyderabad Hub,Evan Lopez
ORD100197,CUST10197,Dustin Carr,Male,34,Amazon,2025-12-07,2024-09-02,Telangana,Hyderabad,Electronics,P9182,Galaxy S24,Samsung,1,12382,13964.52,0,13964.52,1582.52,COD,Returned,4.0,Hyderabad Hub,Melissa Sosa
ORD100198,CUST10198,Michele Murphy,Male,60,Amazon,2025-12-06,2026-04-07,Maharashtra,Mumbai,Home,P3490,Pressure Cooker,Prestige,3,25287,30904.03,10,83440.88,16851.09,Debit Card,Delivered,3.0,Mumbai Hub,William Reyes
ORD100199,CUST10199,Audrey Crawford,Male,24,Flipkart,2024-12-29,2026-01-27,Telangana,Hyderabad,Electronics,P4986,iPhone 15,Apple,4,4042,5903.5,0,23614.0,7446.0,COD,Returned,5.0,Hyderabad Hub,David White
ORD100200,CUST10200,Aaron Acevedo,Female,52,Amazon,2025-11-14,2025-03-22,Maharashtra,Mumbai,Electronics,P3003,Galaxy S24,Samsung,4,28608,36136.49,0,144545.96,30113.96,COD,In Transit,4.0,Mumbai Hub,Karen Jimenez
ORD100201,CUST10201,Lindsey Cantu,Female,19,Flipkart,2024-06-25,2024-11-23,Delhi,New Delhi,Fashion,P4775,Air Max Shoes,Nike,3,21584,24286.87,5,69217.58,8108.61,Credit Card,In Transit,2.0,New Delhi Hub,Thomas Barrera
ORD100202,CUST10202,Gabriel Ellis,Female,43,Amazon,2024-07-07,2024-11-30,Delhi,New Delhi,Electronics,P5325,iPhone 15,Apple,1,8533,11296.08,20,9036.86,2763.08,COD,Delivered,3.0,New Delhi Hub,John Kelley
ORD100203,CUST10203,Christine Green,Male,30,Amazon,2024-12-18,2025-12-28,Telangana,Hyderabad,Beauty,P5987,Face Wash,Loreal,5,27653,39120.57,10,176042.57,57337.85,COD,In Transit,1.0,Hyderabad Hub,Sarah White
ORD100204,CUST10204,Kristin Wood,Female,31,Amazon,2026-04-10,2025-08-31,Tamil Nadu,Chennai,Beauty,P6624,Face Wash,Loreal,1,26283,37424.09,10,33681.68,11141.09,COD,Returned,2.0,Chennai Hub,Tami Munoz
ORD100205,CUST10205,Donald Leach,Male,23,Amazon,2025-11-05,2024-10-20,Tamil Nadu,Chennai,Electronics,P8926,Galaxy S24,Samsung,5,22763,31450.91,20,125803.64,43439.55,UPI,Delivered,3.0,Chennai Hub,Jeremy Cox
ORD100206,CUST10206,Catherine Davis,Male,45,Amazon,2025-01-13,2026-02-06,Karnataka,Bengaluru,Electronics,P4949,iPhone 15,Apple,1,7584,10364.01,20,8291.21,2780.01,COD,Delivered,4.0,Bengaluru Hub,Tony Murray
ORD100207,CUST10207,Jerome Bonilla,Female,32,Flipkart,2025-06-27,2025-08-16,Tamil Nadu,Chennai,Home,P2212,Pressure Cooker,Prestige,2,10340,11613.67,10,20904.61,2547.34,UPI,In Transit,3.0,Chennai Hub,James Higgins
ORD100208,CUST10208,Melissa Ali,Male,28,Flipkart,2024-09-02,2025-02-11,Karnataka,Bengaluru,Grocery,P3525,Sunflower Oil,Fortune,5,6713,8700.68,0,43503.4,9938.4,COD,In Transit,3.0,Bengaluru Hub,Jennifer Jones
